case:concept:name,concept:name,Resource,Complete Timestamp,Variant,Variant index,Part_Desc_,Rework,Work_Order_Qty,label,Report_Type,Resource.1,Qty_Completed,Qty_for_MRB,activity_duration,timesincemidnight,month,weekday,hour,timesincelastevent,timesincecasestart,event_nr,open_cases
Case271,Turning & Milling - Machine 5,ID4932,1/2/12 23:00,Variant 21,21,Cable Head,missing,150,deviant,S,Machine 5 - Turning & Milling,0,0,161,1380,1,0,23,127,127,2,13
Case271,Turning & Milling - Machine 5,ID4932,1/3/12 7:00,Variant 21,21,Cable Head,missing,150,deviant,D,Machine 5 - Turning & Milling,28,0,480,420,1,1,7,480,607,3,16
Case271,Turning & Milling - Machine 5,ID4429,1/3/12 8:43,Variant 21,21,Cable Head,missing,150,deviant,B,Machine 5 - Turning & Milling,0,0,98,523,1,1,8,103,710,4,16
Case271,Turning & Milling Q.C.,ID4493,1/3/12 15:36,Variant 21,21,Cable Head,missing,150,deviant,D,Quality Check 1,0,0,492,936,1,1,15,413,1123,5,14
Case236,Round Grinding - Manual,ID4528,1/2/12 21:30,Variant 22,22,Spur Gear,missing,20,regular,S,Machine 27 - Grinding,0,0,45,1290,1,0,21,0,0,1,13
Case236,Round Grinding - Manual,ID4528,1/2/12 23:45,Variant 22,22,Spur Gear,missing,20,regular,D,Machine 27 - Grinding,0,0,105,1425,1,0,23,135,135,2,13
Case236,Turning & Milling Q.C.,ID4618,1/3/12 7:44,Variant 22,22,Spur Gear,missing,20,regular,D,Quality Check 1,0,0,54,464,1,1,7,479,614,3,16
Case236,Round Grinding - Manual,ID4872,1/3/12 11:50,Variant 22,22,Spur Gear,missing,20,regular,D,Machine 27 - Grinding,0,0,290,710,1,1,11,246,860,4,16
Case236,Round Grinding - Manual,ID4528,1/3/12 23:40,Variant 22,22,Spur Gear,missing,20,regular,D,Machine 27 - Grinding,16,0,460,1420,1,1,23,710,1570,5,18
Case236,Round Grinding - Manual,ID4528,1/4/12 16:58,Variant 22,22,Spur Gear,missing,20,regular,D,Machine 27 - Grinding,4,0,44,1018,1,2,16,1038,2608,6,21
Case236,Final Inspection Q.C.,ID4618,1/5/12 15:29,Variant 22,22,Spur Gear,missing,20,regular,D,Quality Check 1,20,0,336,929,1,3,15,1351,3959,7,20
Case236,Packing,ID4491,1/6/12 1:00,Variant 22,22,Spur Gear,missing,20,regular,D,Packing,20,0,60,60,1,4,1,571,4530,8,20
Case185,Turning & Milling - Machine 10,ID4132,1/3/12 1:15,Variant 23,23,Cable Head,missing,17,regular,D,Machine 10 - Grinding,2,0,75,75,1,1,1,0,0,1,16
Case185,Grinding Rework - Machine 27,ID4528,1/4/12 18:31,Variant 23,23,Cable Head,missing,17,regular,D,Machine 27 - Grinding,0,0,92,1111,1,2,18,2476,2476,2,21
Case185,Packing,ID4820,1/5/12 1:00,Variant 23,23,Cable Head,missing,17,regular,D,Packing,5,0,60,60,1,3,1,0,2865,3,21
Case185,Packing,ID4820,1/5/12 1:00,Variant 23,23,Cable Head,missing,17,regular,D,Packing,0,0,60,60,1,3,1,389,2865,4,21
Case185,Final Inspection Q.C.,ID4287,1/5/12 10:13,Variant 23,23,Cable Head,missing,17,regular,D,Quality Check 1,5,0,43,613,1,3,10,553,3418,5,20
Case185,Turning & Milling Q.C.,ID4287,1/5/12 14:40,Variant 23,23,Cable Head,missing,17,regular,D,Quality Check 1,0,0,190,880,1,3,14,267,3685,6,19
Case185,Turning & Milling Q.C.,ID4287,1/8/12 11:14,Variant 23,23,Cable Head,missing,17,regular,D,Quality Check 1,7,0,134,674,1,6,11,4114,7799,7,22
Case185,Laser Marking - Machine 7,ID0998,1/8/12 13:37,Variant 23,23,Cable Head,Y,17,regular,D,Machine 7- Laser Marking,7,0,57,817,1,6,13,143,7942,8,21
Case185,Lapping - Machine 1,ID0998,1/26/12 10:00,Variant 23,23,Cable Head,Y,17,regular,D,Machine 1 - Lapping,7,0,120,600,1,3,10,25703,33645,9,33
Case185,Final Inspection Q.C.,ID4287,1/30/12 12:18,Variant 23,23,Cable Head,Y,17,regular,D,Quality Check 1,0,5,78,738,1,0,12,5898,39543,10,28
Case185,Final Inspection Q.C.,ID4287,3/25/12 11:10,Variant 23,23,Cable Head,Y,17,regular,D,Quality Check 1,0,0,55,670,3,6,11,79132,118675,11,19
Case185,Lapping - Machine 1,ID0998,3/25/12 15:19,Variant 23,23,Cable Head,Y,17,regular,D,Machine 1 - Lapping,0,0,32,919,3,6,15,249,118924,12,19
Case185,Round Grinding - Machine 2,ID4385,3/26/12 7:02,Variant 23,23,Cable Head,Y,17,regular,S,Machine 2 - Round Grinding,0,0,162,422,3,0,7,943,119867,13,14
Case185,Round Grinding - Machine 2,ID4355,3/26/12 9:33,Variant 23,23,Cable Head,Y,17,regular,S,Machine 2 - Round Grinding,1,0,149,573,3,0,9,151,120018,14,14
Case185,Round Grinding - Machine 2,ID4355,3/26/12 11:29,Variant 23,23,Cable Head,Y,17,regular,D,Machine 2 - Round Grinding,6,0,115,689,3,0,11,116,120134,15,13
Case185,Round Grinding - Machine 2,ID4355,3/26/12 14:16,Variant 23,23,Cable Head,Y,17,regular,S,Machine 2 - Round Grinding,1,0,167,856,3,0,14,167,120301,16,13
Case185,Round Grinding - Machine 2,ID4355,3/26/12 16:14,Variant 23,23,Cable Head,Y,17,regular,D,Machine 2 - Round Grinding,6,0,118,974,3,0,16,118,120419,17,12
Case185,Final Inspection Q.C.,ID4287,3/28/12 18:02,Variant 23,23,Cable Head,Y,17,regular,D,Quality Check 1,0,0,542,1082,3,2,18,2988,123407,18,10
Case185,Final Inspection Q.C.,ID4287,3/29/12 15:50,Variant 23,23,Cable Head,Y,17,regular,D,Quality Check 1,0,0,230,950,3,3,15,1308,124715,19,8
Case185,Packing,ID4491,3/30/12 1:00,Variant 23,23,Cable Head,Y,17,regular,D,Packing,7,0,60,60,3,4,1,550,125265,20,7
Case185,Final Inspection Q.C.,ID4287,3/30/12 8:40,Variant 23,23,Cable Head,Y,17,regular,D,Quality Check 1,7,0,40,520,3,4,8,460,125725,21,5
Case199,Lapping - Machine 1,ID4882,1/3/12 1:15,Variant 24,24,Cable Head,missing,180,deviant,D,Machine 1 - Lapping,0,0,75,75,1,1,1,0,0,1,16
Case199,Lapping - Machine 1,ID4882,1/3/12 12:50,Variant 24,24,Cable Head,missing,180,deviant,D,Machine 1 - Lapping,0,0,266,770,1,1,12,695,695,2,16
Case199,Lapping - Machine 1,ID0998,1/3/12 15:35,Variant 24,24,Cable Head,missing,180,deviant,D,Machine 1 - Lapping,36,0,190,935,1,1,15,165,860,3,15
Case199,Lapping - Machine 1,ID0998,1/3/12 15:56,Variant 24,24,Cable Head,missing,180,deviant,D,Machine 1 - Lapping,0,0,156,956,1,1,15,21,881,4,14
Case199,Lapping - Machine 1,ID4882,1/3/12 16:00,Variant 24,24,Cable Head,missing,180,deviant,D,Machine 1 - Lapping,0,0,25,960,1,1,16,4,885,5,17
Case199,Round Grinding - Machine 2,ID4445,1/3/12 16:05,Variant 24,24,Cable Head,missing,180,deviant,S,Machine 2 - Round Grinding,0,0,8,965,1,1,16,5,890,6,17
Case199,Round Grinding - Machine 2,ID4445,1/3/12 18:58,Variant 24,24,Cable Head,missing,180,deviant,S,Machine 2 - Round Grinding,0,0,171,1138,1,1,18,173,1063,7,18
Case199,Round Grinding - Machine 2,ID4445,1/3/12 22:17,Variant 24,24,Cable Head,missing,180,deviant,D,Machine 2 - Round Grinding,9,0,198,1337,1,1,22,199,1262,8,18
Case199,Lapping - Machine 1,ID4882,1/4/12 1:15,Variant 24,24,Cable Head,missing,180,deviant,D,Machine 1 - Lapping,0,0,75,75,1,2,1,178,1440,9,17
Case237,Turning & Milling Q.C.,ID4618,1/3/12 1:15,Variant 25,25,Fastener,missing,313,deviant,D,Quality Check 1,179,0,75,75,1,1,1,0,0,1,16
Case237,Turning & Milling - Machine 4,ID4167,1/3/12 13:00,Variant 25,25,Fastener,missing,313,deviant,D,Machine 4 - Turning & Milling,31,0,360,780,1,1,13,705,705,2,16
Case237,Turning & Milling Q.C.,ID4618,1/4/12 1:15,Variant 25,25,Fastener,missing,313,deviant,D,Quality Check 1,131,0,75,75,1,2,1,735,1440,3,17
Case210,Turning & Milling - Machine 6,ID4529,1/3/12 16:00,Variant 26,26,Spur Gear,missing,85,regular,D,Machine 6 - Turning & Milling,1,0,360,960,1,1,16,0,0,1,17
Case210,Turning & Milling - Machine 6,ID4794,1/3/12 21:05,Variant 26,26,Spur Gear,missing,85,regular,S,Machine 6 - Turning & Milling,1,0,50,1265,1,1,21,305,305,2,18
Case210,Turning & Milling - Machine 6,ID4794,1/4/12 6:33,Variant 26,26,Spur Gear,missing,85,regular,D,Machine 6 - Turning & Milling,20,0,567,393,1,2,6,568,873,3,16
Case210,Turning & Milling - Machine 6,ID4529,1/4/12 15:30,Variant 26,26,Spur Gear,missing,85,regular,D,Machine 6 - Turning & Milling,15,0,450,930,1,2,15,537,1410,4,19
Case210,Turning & Milling - Machine 6,ID4794,1/5/12 6:27,Variant 26,26,Spur Gear,missing,85,regular,D,Machine 6 - Turning & Milling,18,0,619,387,1,3,6,897,2307,5,21
Case210,Turning & Milling Q.C.,ID4618,1/5/12 7:35,Variant 26,26,Spur Gear,missing,85,regular,D,Quality Check 1,0,0,41,455,1,3,7,68,2375,6,21
Case210,Turning & Milling - Machine 6,ID4529,1/5/12 17:00,Variant 26,26,Spur Gear,missing,85,regular,D,Machine 6 - Turning & Milling,22,0,540,1020,1,3,17,565,2940,7,21
Case210,Turning & Milling - Machine 6,ID4794,1/6/12 0:00,Variant 26,26,Spur Gear,missing,85,regular,D,Machine 6 - Turning & Milling,8,0,218,0,1,4,0,420,3360,8,22
Case210,Turning & Milling Q.C.,ID4618,1/6/12 8:27,Variant 26,26,Spur Gear,missing,85,regular,D,Quality Check 1,0,0,97,507,1,4,8,507,3867,9,21
Case210,Turning & Milling Q.C.,ID4618,1/6/12 10:09,Variant 26,26,Spur Gear,missing,85,regular,D,Quality Check 1,85,0,5,609,1,4,10,102,3969,10,21
Case210,Laser Marking - Machine 7,ID4882,1/6/12 12:49,Variant 26,26,Spur Gear,missing,85,regular,D,Machine 7- Laser Marking,38,0,23,769,1,4,12,160,4129,11,21
Case210,Laser Marking - Machine 7,ID4882,1/8/12 7:50,Variant 26,26,Spur Gear,missing,85,regular,D,Machine 7- Laser Marking,47,0,20,470,1,6,7,2581,6710,12,21
Case210,other,ID4882,1/8/12 17:08,Variant 26,26,Spur Gear,missing,85,regular,D,Machine 11 - Grinding,0,0,149,1028,1,6,17,558,7268,13,25
Case210,Lapping - Machine 1,ID0998,1/8/12 17:38,Variant 26,26,Spur Gear,missing,85,regular,D,Machine 1 - Lapping,35,0,75,1058,1,6,17,30,7298,14,25
Case210,Lapping - Machine 1,ID4872,1/8/12 17:51,Variant 26,26,Spur Gear,missing,85,regular,D,Machine 1 - Lapping,0,0,61,1071,1,6,17,13,7311,15,25
Case210,Lapping - Machine 1,ID4882,1/9/12 1:15,Variant 26,26,Spur Gear,missing,85,regular,D,Machine 1 - Lapping,0,0,75,75,1,0,1,444,7755,16,28
Case210,Lapping - Machine 1,ID0998,1/9/12 9:43,Variant 26,26,Spur Gear,missing,85,regular,D,Machine 1 - Lapping,0,0,91,583,1,0,9,508,8263,17,30
Case210,Lapping - Machine 1,ID4882,1/9/12 9:45,Variant 26,26,Spur Gear,missing,85,regular,D,Machine 1 - Lapping,50,0,40,585,1,0,9,2,8265,18,30
Case210,Round Grinding - Machine 12,ID4528,1/9/12 12:02,Variant 26,26,Spur Gear,missing,85,regular,S,Machine 12 - Grinding,0,0,65,722,1,0,12,137,8402,19,30
Case210,Round Grinding - Machine 12,ID4528,1/9/12 16:29,Variant 26,26,Spur Gear,missing,85,regular,D,Machine 12 - Grinding,21,0,234,989,1,0,16,267,8669,20,28
Case210,Round Grinding - Machine 12,ID4872,1/9/12 23:41,Variant 26,26,Spur Gear,missing,85,regular,D,Machine 12 - Grinding,3,0,34,1421,1,0,23,432,9101,21,31
Case210,Final Inspection Q.C.,ID4618,1/10/12 13:36,Variant 26,26,Spur Gear,missing,85,regular,D,Quality Check 1,20,0,315,816,1,1,13,835,9936,22,29
Case210,Round Grinding - Manual,ID4872,1/10/12 23:35,Variant 26,26,Spur Gear,missing,85,regular,D,Machine 27 - Grinding,52,0,441,1415,1,1,23,599,10535,23,29
Case233,other,ID4641,1/3/12 16:00,Variant 27,27,Ballnut,missing,24,deviant,D,Machine 9 - Turning & Milling,0,0,300,960,1,1,16,0,0,1,17
Case233,other,ID3846,1/3/12 20:24,Variant 27,27,Ballnut,missing,24,deviant,S,Machine 9 - Turning & Milling,2,0,269,1224,1,1,20,264,264,2,18
Case233,other,ID3846,1/3/12 23:41,Variant 27,27,Ballnut,missing,24,deviant,D,Machine 9 - Turning & Milling,7,0,196,1421,1,1,23,197,461,3,18
Case233,other,ID4932,1/4/12 4:34,Variant 27,27,Ballnut,missing,24,deviant,D,Machine 9 - Turning & Milling,9,0,270,274,1,2,4,293,754,4,16
Case250,Milling - Machine 16,ID4326,1/3/12 16:00,Variant 28,28,Barrel,missing,32,regular,S,Machine 16 - Milling,0,0,510,960,1,1,16,0,0,1,17
Case250,Milling - Machine 16,ID4326,1/4/12 18:00,Variant 28,28,Barrel,missing,32,regular,S,Machine 16 - Milling,0,0,240,1080,1,2,18,1560,1560,2,21
Case250,Final Inspection Q.C.,ID4163,1/5/12 12:50,Variant 28,28,Barrel,missing,32,regular,D,Quality Check 1,0,0,350,770,1,3,12,1130,2690,3,19
Case250,Milling - Machine 16,ID4326,1/5/12 16:00,Variant 28,28,Barrel,missing,32,regular,D,Machine 16 - Milling,8,0,540,960,1,3,16,190,2880,4,21
Case250,Milling - Machine 16,ID4326,1/6/12 13:00,Variant 28,28,Barrel,missing,32,regular,D,Machine 16 - Milling,7,0,360,780,1,4,13,1260,4140,5,21
Case250,Milling - Machine 16,ID4326,1/8/12 17:59,Variant 28,28,Barrel,missing,32,regular,D,Machine 16 - Milling,17,0,670,1079,1,6,17,3179,7319,6,25
Case250,Laser Marking - Machine 7,ID0998,1/9/12 15:47,Variant 28,28,Barrel,missing,32,regular,D,Machine 7- Laser Marking,32,0,75,947,1,0,15,1308,8627,7,28
Case250,Final Inspection Q.C.,ID4163,1/10/12 8:40,Variant 28,28,Barrel,missing,32,regular,D,Quality Check 1,0,0,100,520,1,1,8,0,9640,8,29
Case250,Final Inspection Q.C.,ID4163,1/10/12 8:40,Variant 28,28,Barrel,missing,32,regular,D,Quality Check 1,32,0,100,520,1,1,8,0,9640,9,29
Case250,Final Inspection Q.C.,ID4163,1/10/12 8:40,Variant 28,28,Barrel,missing,32,regular,D,Quality Check 1,0,0,19,520,1,1,8,1013,9640,10,29
Case250,Final Inspection Q.C.,ID4163,1/10/12 12:50,Variant 28,28,Barrel,Y,32,regular,D,Quality Check 1,0,0,230,770,1,1,12,250,9890,11,29
Case250,Final Inspection Q.C.,ID4163,1/10/12 14:50,Variant 28,28,Barrel,Y,32,regular,D,Quality Check 1,0,0,90,890,1,1,14,120,10010,12,29
Case250,Final Inspection Q.C.,ID4163,1/10/12 18:00,Variant 28,28,Barrel,Y,32,regular,D,Quality Check 1,0,0,180,1080,1,1,18,190,10200,13,29
Case250,Packing,ID4820,1/12/12 1:00,Variant 28,28,Barrel,Y,32,regular,D,Packing,32,0,60,60,1,3,1,1860,12060,14,30
Case219,Lapping - Machine 1,ID0998,1/3/12 17:04,Variant 29,29,Cable Head,missing,30,deviant,D,Machine 1 - Lapping,15,0,69,1024,1,1,17,0,0,1,18
Case219,Lapping - Machine 1,ID0998,1/5/12 17:35,Variant 29,29,Cable Head,missing,30,deviant,D,Machine 1 - Lapping,15,0,28,1055,1,3,17,2911,2911,2,21
Case219,Round Grinding - Machine 2,ID4355,1/8/12 19:03,Variant 29,29,Cable Head,missing,30,deviant,S,Machine 2 - Round Grinding,0,0,52,1143,1,6,19,4408,7319,3,25
Case219,Round Grinding - Machine 2,ID4385,1/9/12 16:03,Variant 29,29,Cable Head,missing,30,deviant,S,Machine 2 - Round Grinding,0,0,50,963,1,0,16,1260,8579,4,28
Case219,Round Grinding - Machine 2,ID4355,1/9/12 18:27,Variant 29,29,Cable Head,missing,30,deviant,S,Machine 2 - Round Grinding,1,0,139,1107,1,0,18,144,8723,5,31
Case219,Round Grinding - Machine 2,ID4355,1/9/12 23:44,Variant 29,29,Cable Head,missing,30,deviant,D,Machine 2 - Round Grinding,15,0,317,1424,1,0,23,317,9040,6,31
Case219,Round Grinding - Machine 2,ID4445,1/10/12 5:19,Variant 29,29,Cable Head,missing,30,deviant,D,Machine 2 - Round Grinding,14,0,334,319,1,1,5,335,9375,7,30
Case222,Packing,ID4820,1/4/12 1:00,Variant 30,30,other,missing,100,regular,D,Packing,0,0,60,60,1,2,1,0,0,1,18
Case201,Round Grinding - Q.C.,ID4493,1/4/12 1:15,Variant 31,31,Wheel Shaft,missing,20,deviant,D,Quality Check 1,13,0,75,75,1,2,1,0,0,1,17
Case201,Turning & Milling Q.C.,ID4493,1/4/12 1:15,Variant 31,31,Wheel Shaft,missing,20,deviant,D,Quality Check 1,13,0,75,75,1,2,1,0,0,2,17
Case201,Turning - Machine 8,ID4219,1/5/12 10:11,Variant 31,31,Wheel Shaft,missing,20,deviant,D,Machine 15 - Turning,0,0,1,611,1,3,10,1976,1976,3,20
Case201,Turning - Machine 8,ID4219,1/5/12 13:52,Variant 31,31,Wheel Shaft,missing,20,deviant,S,Machine 15 - Turning,1,0,220,832,1,3,13,221,2197,4,19
Case201,Turning - Machine 8,ID4219,1/5/12 17:37,Variant 31,31,Wheel Shaft,missing,20,deviant,D,Machine 15 - Turning,2,0,224,1057,1,3,17,225,2422,5,21
Case201,Turning - Machine 8,ID4219,1/5/12 17:42,Variant 31,31,Wheel Shaft,missing,20,deviant,S,Machine 15 - Turning,0,0,3,1062,1,3,17,5,2427,6,21
Case201,Turning - Machine 8,ID4219,1/6/12 8:00,Variant 31,31,Wheel Shaft,missing,20,deviant,D,Machine 15 - Turning,1,0,69,480,1,4,8,858,3285,7,21
Case201,Turning - Machine 8,ID4219,1/6/12 12:40,Variant 31,31,Wheel Shaft,missing,20,deviant,B,Machine 15 - Turning,0,0,279,760,1,4,12,280,3565,8,21
Case201,Turning - Machine 8,ID4219,1/6/12 13:08,Variant 31,31,Wheel Shaft,missing,20,deviant,D,Machine 15 - Turning,1,0,28,788,1,4,13,28,3593,9,21
Case201,Turning - Machine 8,ID4219,1/8/12 7:54,Variant 31,31,Wheel Shaft,missing,20,deviant,D,Machine 15 - Turning,1,0,71,474,1,6,7,2566,6159,10,21
Case201,Turning Q.C.,ID4493,1/8/12 11:13,Variant 31,31,Wheel Shaft,missing,20,deviant,D,Quality Check 1,3,0,61,673,1,6,11,199,6358,11,22
Case201,Turning & Milling Q.C.,ID4493,1/8/12 15:30,Variant 31,31,Wheel Shaft,missing,20,deviant,D,Quality Check 1,0,0,130,930,1,6,15,257,6615,12,23
Case201,Turning & Milling - Machine 8,ID4219,1/16/12 16:09,Variant 31,31,Wheel Shaft,missing,20,deviant,S,Machine 8 - Turning & Milling,0,0,489,969,1,0,16,11559,18174,13,31
Case201,Turning & Milling - Machine 8,ID4219,1/17/12 9:28,Variant 31,31,Wheel Shaft,missing,20,deviant,S,Machine 8 - Turning & Milling,1,0,111,568,1,1,9,1039,19213,14,32
Case201,Turning & Milling - Machine 8,ID0997,1/17/12 12:55,Variant 31,31,Wheel Shaft,Y,20,deviant,D,Machine 8 - Turning & Milling,2,0,174,775,1,1,12,207,19420,15,31
Case201,Turning & Milling Q.C.,ID4493,1/18/12 16:02,Variant 31,31,Wheel Shaft,Y,20,deviant,D,Quality Check 1,0,0,301,962,1,2,16,1627,21047,16,36
Case201,Milling - Machine 16,ID4326,1/18/12 18:00,Variant 31,31,Wheel Shaft,Y,20,deviant,S,Machine 16 - Milling,0,0,660,1080,1,2,18,118,21165,17,37
Case201,Packing,other,1/19/12 1:00,Variant 31,31,Wheel Shaft,Y,20,deviant,D,Packing,12,0,60,60,1,3,1,420,21585,18,37
Case201,Milling - Machine 16,ID4326,1/19/12 15:31,Variant 31,31,Wheel Shaft,Y,20,deviant,S,Machine 16 - Milling,0,0,506,931,1,3,15,871,22456,19,35
Case201,Milling - Machine 16,ID4326,1/20/12 11:32,Variant 31,31,Wheel Shaft,Y,20,deviant,D,Machine 16 - Milling,0,0,247,692,1,4,11,1201,23657,20,35
Case201,Round Grinding - Machine 2,ID0937,1/22/12 1:15,Variant 31,31,Wheel Shaft,Y,20,deviant,D,Machine 2 - Round Grinding,2,0,75,75,1,6,1,0,25920,21,33
Case201,Round Grinding - Manual,ID0937,1/22/12 1:15,Variant 31,31,Wheel Shaft,Y,20,deviant,D,Machine 27 - Grinding,2,0,75,75,1,6,1,0,25920,22,33
Case201,Round Grinding - Q.C.,ID4493,1/22/12 1:15,Variant 31,31,Wheel Shaft,Y,20,deviant,D,Quality Check 1,2,0,75,75,1,6,1,2263,25920,23,33
Case266,Turning & Milling Q.C.,ID4163,1/4/12 8:40,Variant 32,32,Cable Head,missing,153,deviant,D,Quality Check 1,0,0,100,520,1,2,8,0,0,1,17
Case266,Turning & Milling - Machine 5,ID4429,1/4/12 16:09,Variant 32,32,Cable Head,missing,153,deviant,S,Machine 5 - Turning & Milling,0,0,114,969,1,2,16,449,449,2,21
Case266,Turning & Milling - Machine 5,ID4932,1/5/12 6:45,Variant 32,32,Cable Head,missing,153,deviant,D,Machine 5 - Turning & Milling,117,0,651,405,1,3,6,876,1325,3,21
Case266,Turning & Milling - Machine 5,ID4429,1/5/12 14:17,Variant 32,32,Cable Head,missing,153,deviant,D,Machine 5 - Turning & Milling,36,0,431,857,1,3,14,452,1777,4,19
Case266,Turning & Milling Q.C.,ID4163,1/5/12 16:10,Variant 32,32,Cable Head,missing,153,deviant,S,Quality Check 1,0,0,130,970,1,3,16,113,1890,5,21
Case266,Turning & Milling Q.C.,ID4287,1/5/12 17:35,Variant 32,32,Cable Head,missing,153,deviant,D,Quality Check 1,153,0,35,1055,1,3,17,85,1975,6,21
Case266,Turning & Milling - Machine 5,ID4429,1/5/12 17:37,Variant 32,32,Cable Head,missing,153,deviant,S,Machine 5 - Turning & Milling,1,0,195,1057,1,3,17,2,1977,7,21
Case266,Turning & Milling - Machine 5,ID4932,1/5/12 20:50,Variant 32,32,Cable Head,missing,153,deviant,S,Machine 5 - Turning & Milling,0,0,59,1250,1,3,20,193,2170,8,22
Case266,Turning & Milling - Machine 5,ID4932,1/6/12 6:41,Variant 32,32,Cable Head,missing,153,deviant,D,Machine 5 - Turning & Milling,33,0,590,401,1,4,6,591,2761,9,21
Case266,Turning & Milling - Machine 5,ID4429,1/6/12 12:39,Variant 32,32,Cable Head,missing,153,deviant,D,Machine 5 - Turning & Milling,20,0,318,759,1,4,12,358,3119,10,21
Case266,Turning & Milling - Machine 5,ID4529,1/7/12 7:00,Variant 32,32,Cable Head,missing,153,deviant,D,Machine 5 - Turning & Milling,0,0,1080,420,1,5,7,1101,4220,11,21
Case266,Turning & Milling - Machine 5,ID4529,1/7/12 23:30,Variant 32,32,Cable Head,missing,153,deviant,D,Machine 5 - Turning & Milling,0,0,990,1410,1,5,23,990,5210,12,21
Case266,Turning & Milling - Machine 5,ID4641,1/8/12 6:35,Variant 32,32,Cable Head,missing,153,deviant,D,Machine 5 - Turning & Milling,36,0,419,395,1,6,6,425,5635,13,21
Case266,Turning & Milling - Machine 5,ID4932,1/8/12 8:39,Variant 32,32,Cable Head,missing,153,deviant,D,Machine 5 - Turning & Milling,0,0,93,519,1,6,8,124,5759,14,21
Case266,Turning & Milling Q.C.,ID4163,1/8/12 12:50,Variant 32,32,Cable Head,missing,153,deviant,D,Quality Check 1,131,0,230,770,1,6,12,251,6010,15,21
Case177,Lapping - Machine 1,ID0998,1/4/12 10:25,Variant 33,33,Cable Head,missing,151,deviant,D,Machine 1 - Lapping,7,0,125,625,1,2,10,0,0,1,18
Case177,Round Grinding - Machine 2,ID4385,1/8/12 15:08,Variant 33,33,Cable Head,missing,151,deviant,S,Machine 2 - Round Grinding,0,0,107,908,1,6,15,6043,6043,2,23
Case177,Round Grinding - Machine 2,ID4385,1/8/12 15:57,Variant 33,33,Cable Head,missing,151,deviant,D,Machine 2 - Round Grinding,2,0,48,957,1,6,15,49,6092,3,24
Case177,Round Grinding - Machine 2,ID4355,1/8/12 22:13,Variant 33,33,Cable Head,missing,151,deviant,D,Machine 2 - Round Grinding,12,0,374,1333,1,6,22,376,6468,4,25
Case177,Final Inspection Q.C.,ID4163,1/17/12 8:40,Variant 33,33,Cable Head,missing,151,deviant,D,Quality Check 1,0,0,100,520,1,1,8,12147,18615,5,32
Case177,Final Inspection Q.C.,ID4163,1/17/12 12:50,Variant 33,33,Cable Head,missing,151,deviant,D,Quality Check 1,0,0,230,770,1,1,12,250,18865,6,31
Case228,Turning & Milling - Machine 8,ID0997,1/4/12 10:51,Variant 34,34,Ballnut,missing,10,deviant,D,Machine 8 - Turning & Milling,10,0,76,651,1,2,10,0,0,1,19
Case228,Turning & Milling - Machine 8,ID0997,1/9/12 11:30,Variant 34,34,Ballnut,missing,10,deviant,S,Machine 8 - Turning & Milling,0,0,60,690,1,0,11,7239,7239,2,30
Case228,Turning & Milling - Machine 8,ID0997,1/9/12 12:30,Variant 34,34,Ballnut,missing,10,deviant,D,Machine 8 - Turning & Milling,9,0,60,750,1,0,12,60,7299,3,29
